source,destination,action,reason,status
docs/validation/t5_vs_t6b_stepwise_torque_path_diff.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t5_vs_t6b_stepwise_torque_path_diff.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_convention_map.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_convention_map.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_corrected_500_diagnostic_after_bugfix_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_corrected_500_diagnostic_after_bugfix_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_corrected_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_corrected_design.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_corrected_design_invalidation.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_corrected_design_invalidation.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_corrected_implementation_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_corrected_implementation_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_band_gate_logic_fix.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_band_gate_logic_fix.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_bugfix_final_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_bugfix_final_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_bugfix_tests_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_bugfix_tests_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_high_authority_activation_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_high_authority_activation_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_phase6_failure_root_cause_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_phase6_failure_root_cause_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_phase6_telemetry_integrity_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_phase6_telemetry_integrity_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_pitch_suppression_activation_audit.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_pitch_suppression_activation_audit.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_pitch_suppression_placement_fix.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_pitch_suppression_placement_fix.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6f_sign_fix_profile_identity_telemetry_fix.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6f_sign_fix_profile_identity_telemetry_fix.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6h_500_diagnostic_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6h_500_diagnostic_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6h_t6i_500_comparative_diagnostic_report.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6h_t6i_500_comparative_diagnostic_report.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6h_t6i_implementation_plan.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6h_t6i_implementation_plan.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6h_t6i_implementation_summary.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6h_t6i_implementation_summary.md,git_mv,obsolete_experiment_doc,ok
docs/validation/t6h_t6i_safe_next_candidates_design.md,archive/cleanup_2026-06-13/docs_archive/docs/validation/t6h_t6i_safe_next_candidates_design.md,git_mv,obsolete_experiment_doc,ok
